Request id,Pickup point,Driver id,Status,Request,Req_timestamp,Day Category,Drop,Drop_timestamp,Travel Time,Distance
3281,City,251.0,Trip Completed,13-07-2016,2025-01-01 10:45:15,Morning,13-07-2016,2025-01-01 11:17:10,0:31:55 ,Medium
3323,Airport,251.0,Trip Completed,13-07-2016,2025-01-01 12:29:10,Afternoon,13-07-2016,2025-01-01 13:31:43,1:02:33 ,Far
3872,City,251.0,Trip Completed,13-07-2016,2025-01-01 21:51:23,Night,13-07-2016,2025-01-01 22:54:49,1:03:26 ,Far
4288,City,251.0,Trip Completed,14-07-2016,2025-01-01 06:35:37,Morning,14-07-2016,2025-01-01 07:14:24,0:38:47 ,Medium
5145,City,251.0,Trip Completed,14-07-2016,2025-01-01 20:19:57,Evening,14-07-2016,2025-01-01 21:24:08,1:04:11 ,Far
5586,City,251.0,Trip Completed,15-07-2016,2025-01-01 05:56:46,Morning,15-07-2016,2025-01-01 06:33:06,0:36:20 ,Medium
6000,Airport,251.0,Trip Completed,15-07-2016,2025-01-01 12:04:14,Afternoon,15-07-2016,2025-01-01 12:35:31,0:31:17 ,Medium
6488,City,251.0,Trip Completed,15-07-2016,2025-01-01 20:24:57,Evening,15-07-2016,2025-01-01 21:27:20,1:02:23 ,Far
6757,Airport,251.0,Trip Completed,15-07-2016,2025-01-01 23:59:58,Night,16-07-2016,2025-01-01 00:30:17,0:30:19 ,Near
183,City,252.0,Trip Completed,11-07-2016,2025-01-01 05:49:00,Morning,11-07-2016,2025-01-01 06:29:00,0:40:00 ,Medium
1210,Airport,252.0,Trip Completed,11-07-2016,2025-01-01 21:24:00,Night,11-07-2016,2025-01-01 22:33:00,1:09:00 ,Far
1382,City,252.0,Trip Completed,12-07-2016,2025-01-01 01:03:00,Late Night,12-07-2016,2025-01-01 01:38:00,0:35:00 ,Medium
1899,City,252.0,Trip Completed,12-07-2016,2025-01-01 10:26:00,Morning,12-07-2016,2025-01-01 11:32:00,1:06:00 ,Far
3369,City,252.0,Trip Completed,13-07-2016,2025-01-01 13:55:29,Afternoon,13-07-2016,2025-01-01 14:46:54,0:51:25 ,Medium
4498,City,252.0,Trip Completed,14-07-2016,2025-01-01 09:08:30,Morning,14-07-2016,2025-01-01 09:56:04,0:47:34 ,Medium
5947,Airport,252.0,Trip Completed,15-07-2016,2025-01-01 10:33:30,Morning,15-07-2016,2025-01-01 11:19:40,0:46:10 ,Medium
6141,Airport,252.0,Trip Completed,15-07-2016,2025-01-01 15:53:16,Afternoon,15-07-2016,2025-01-01 16:27:26,0:34:10 ,Medium
382,City,253.0,Trip Completed,11-07-2016,2025-01-01 08:17:00,Morning,11-07-2016,2025-01-01 09:11:00,0:54:00 ,Medium
2035,City,253.0,Trip Completed,12-07-2016,2025-01-01 14:15:00,Afternoon,12-07-2016,2025-01-01 15:06:00,0:51:00 ,Medium
2762,Airport,253.0,Trip Completed,13-07-2016,2025-01-01 03:55:54,Early Morning,13-07-2016,2025-01-01 04:42:24,0:46:30 ,Medium
2857,City,253.0,Trip Completed,13-07-2016,2025-01-01 05:35:41,Morning,13-07-2016,2025-01-01 06:24:51,0:49:10 ,Medium
3236,City,253.0,Trip Completed,13-07-2016,2025-01-01 10:08:03,Morning,13-07-2016,2025-01-01 11:13:38,1:05:35 ,Far
5056,Airport,253.0,Trip Completed,14-07-2016,2025-01-01 19:26:06,Evening,14-07-2016,2025-01-01 19:55:39,0:29:33 ,Near
6221,City,253.0,Trip Completed,15-07-2016,2025-01-01 17:35:58,Evening,15-07-2016,2025-01-01 18:14:48,0:38:50 ,Medium
329,Airport,254.0,Trip Completed,11-07-2016,2025-01-01 07:42:00,Morning,11-07-2016,2025-01-01 08:49:00,1:07:00 ,Far
465,City,254.0,Trip Completed,11-07-2016,2025-01-01 09:15:00,Morning,11-07-2016,2025-01-01 09:55:00,0:40:00 ,Medium
650,City,254.0,Trip Completed,11-07-2016,2025-01-01 12:42:00,Afternoon,11-07-2016,2025-01-01 13:56:00,1:14:00 ,Far
900,Airport,254.0,Trip Completed,11-07-2016,2025-01-01 18:13:00,Evening,11-07-2016,2025-01-01 18:51:00,0:38:00 ,Medium
1309,City,254.0,Trip Completed,11-07-2016,2025-01-01 22:40:00,Night,11-07-2016,2025-01-01 23:15:00,0:35:00 ,Medium
2340,Airport,254.0,Trip Completed,12-07-2016,2025-01-01 19:16:00,Evening,12-07-2016,2025-01-01 19:48:00,0:32:00 ,Medium
4043,City,254.0,Trip Completed,14-07-2016,2025-01-01 00:42:59,Late Night,14-07-2016,2025-01-01 01:51:34,1:08:35 ,Far
4264,City,254.0,Trip Completed,14-07-2016,2025-01-01 06:15:08,Morning,14-07-2016,2025-01-01 06:56:01,0:40:53 ,Medium
4788,City,254.0,Trip Completed,14-07-2016,2025-01-01 16:39:13,Afternoon,14-07-2016,2025-01-01 17:11:23,0:32:10 ,Medium
6046,City,254.0,Trip Completed,15-07-2016,2025-01-01 13:20:59,Afternoon,15-07-2016,2025-01-01 14:15:15,0:54:16 ,Medium
6182,City,254.0,Trip Completed,15-07-2016,2025-01-01 17:06:36,Evening,15-07-2016,2025-01-01 18:24:22,1:17:46 ,Far
66,City,255.0,Trip Completed,11-07-2016,2025-01-01 04:21:00,Early Morning,11-07-2016,2025-01-01 04:54:00,0:33:00 ,Medium
688,Airport,255.0,Trip Completed,11-07-2016,2025-01-01 13:41:00,Afternoon,11-07-2016,2025-01-01 14:27:00,0:46:00 ,Medium
1924,City,255.0,Trip Completed,12-07-2016,2025-01-01 11:02:00,Morning,12-07-2016,2025-01-01 11:44:00,0:42:00 ,Medium
2463,City,255.0,Trip Completed,12-07-2016,2025-01-01 20:33:00,Evening,12-07-2016,2025-01-01 21:35:00,1:02:00 ,Far
3679,Airport,255.0,Trip Completed,13-07-2016,2025-01-01 19:30:32,Evening,13-07-2016,2025-01-01 20:12:19,0:41:47 ,Medium
4351,Airport,255.0,Trip Completed,14-07-2016,2025-01-01 07:24:48,Morning,14-07-2016,2025-01-01 08:17:53,0:53:05 ,Medium
4699,City,255.0,Trip Completed,14-07-2016,2025-01-01 13:10:12,Afternoon,14-07-2016,2025-01-01 14:15:40,1:05:28 ,Far
5313,Airport,255.0,Trip Completed,14-07-2016,2025-01-01 22:02:14,Night,14-07-2016,2025-01-01 22:44:00,0:41:46 ,Medium
100,City,256.0,Trip Completed,11-07-2016,2025-01-01 05:00:00,Morning,11-07-2016,2025-01-01 05:47:00,0:47:00 ,Medium
1129,Airport,256.0,Trip Completed,11-07-2016,2025-01-01 20:27:00,Evening,11-07-2016,2025-01-01 21:35:00,1:08:00 ,Far
2560,City,256.0,Trip Completed,12-07-2016,2025-01-01 21:29:00,Night,12-07-2016,2025-01-01 22:10:00,0:41:00 ,Medium
2662,Airport,256.0,Trip Completed,12-07-2016,2025-01-01 23:22:00,Night,13-07-2016,2025-01-01 00:12:32,0:50:32 ,Near
2959,Airport,256.0,Trip Completed,13-07-2016,2025-01-01 06:40:58,Morning,13-07-2016,2025-01-01 07:37:12,0:56:14 ,Medium
4747,City,256.0,Trip Completed,14-07-2016,2025-01-01 15:10:47,Afternoon,14-07-2016,2025-01-01 16:12:19,1:01:32 ,Far
5481,City,256.0,Trip Completed,15-07-2016,2025-01-01 04:48:19,Early Morning,15-07-2016,2025-01-01 05:31:32,0:43:13 ,Medium
6089,City,256.0,Trip Completed,15-07-2016,2025-01-01 14:36:44,Afternoon,15-07-2016,2025-01-01 15:36:20,0:59:36 ,Medium
1310,City,257.0,Trip Completed,11-07-2016,2025-01-01 22:45:00,Night,11-07-2016,2025-01-01 23:36:00,0:51:00 ,Medium
1497,City,257.0,Trip Completed,12-07-2016,2025-01-01 05:34:00,Morning,12-07-2016,2025-01-01 06:45:00,1:11:00 ,Far
3154,City,257.0,Trip Completed,13-07-2016,2025-01-01 09:06:18,Morning,13-07-2016,2025-01-01 10:18:32,1:12:14 ,Far
3263,Airport,257.0,Trip Completed,13-07-2016,2025-01-01 10:21:25,Morning,13-07-2016,2025-01-01 11:35:02,1:13:37 ,Far
4377,City,257.0,Trip Completed,14-07-2016,2025-01-01 07:46:59,Morning,14-07-2016,2025-01-01 08:10:56,0:23:57 ,Near
6158,Airport,257.0,Trip Completed,15-07-2016,2025-01-01 16:34:16,Afternoon,15-07-2016,2025-01-01 17:50:14,1:15:58 ,Far
6471,Airport,257.0,Trip Completed,15-07-2016,2025-01-01 20:17:06,Evening,15-07-2016,2025-01-01 21:31:02,1:13:56 ,Far
6719,City,257.0,Trip Completed,15-07-2016,2025-01-01 23:17:35,Night,15-07-2016,2025-01-01 23:49:25,0:31:50 ,Medium
663,Airport,258.0,Trip Completed,11-07-2016,2025-01-01 12:58:00,Afternoon,11-07-2016,2025-01-01 13:50:00,0:52:00 ,Medium
1059,Airport,258.0,Trip Completed,11-07-2016,2025-01-01 19:49:00,Evening,11-07-2016,2025-01-01 21:03:00,1:14:00 ,Far
1279,City,258.0,Trip Completed,11-07-2016,2025-01-01 22:11:00,Night,11-07-2016,2025-01-01 22:36:00,0:25:00 ,Near
2683,City,258.0,Trip Completed,12-07-2016,2025-01-01 00:11:00,Late Night,12-07-2016,2025-01-01 00:52:00,0:41:00 ,Medium
1940,Airport,258.0,Trip Completed,12-07-2016,2025-01-01 11:20:00,Morning,12-07-2016,2025-01-01 12:37:00,1:17:00 ,Far
3420,City,258.0,Trip Completed,13-07-2016,2025-01-01 15:41:05,Afternoon,13-07-2016,2025-01-01 16:19:11,0:38:06 ,Medium
3905,City,258.0,Trip Completed,13-07-2016,2025-01-01 22:06:13,Night,13-07-2016,2025-01-01 22:48:54,0:42:41 ,Medium
4665,City,258.0,Trip Completed,14-07-2016,2025-01-01 12:21:00,Afternoon,14-07-2016,2025-01-01 13:13:27,0:52:27 ,Medium
5970,City,258.0,Trip Completed,15-07-2016,2025-01-01 11:03:10,Morning,15-07-2016,2025-01-01 12:00:31,0:57:21 ,Medium
6232,City,258.0,Trip Completed,15-07-2016,2025-01-01 17:44:41,Evening,15-07-2016,2025-01-01 18:52:00,1:07:19 ,Far
694,City,259.0,Trip Completed,11-07-2016,2025-01-01 13:46:00,Afternoon,11-07-2016,2025-01-01 14:29:00,0:43:00 ,Medium
1515,City,259.0,Trip Completed,12-07-2016,2025-01-01 05:45:00,Morning,12-07-2016,2025-01-01 06:20:00,0:35:00 ,Medium
1581,Airport,259.0,Trip Completed,12-07-2016,2025-01-01 06:27:00,Morning,12-07-2016,2025-01-01 07:27:00,1:00:00 ,Medium
3006,City,259.0,Trip Completed,13-07-2016,2025-01-01 07:14:14,Morning,13-07-2016,2025-01-01 08:29:02,1:14:48 ,Far
3271,Airport,259.0,Trip Completed,13-07-2016,2025-01-01 10:28:11,Morning,13-07-2016,2025-01-01 11:42:50,1:14:39 ,Far
4879,Airport,259.0,Trip Completed,14-07-2016,2025-01-01 17:49:21,Evening,14-07-2016,2025-01-01 18:35:46,0:46:25 ,Medium
5276,City,259.0,Trip Completed,14-07-2016,2025-01-01 21:35:46,Night,14-07-2016,2025-01-01 22:47:26,1:11:40 ,Far
6658,Airport,259.0,Trip Completed,15-07-2016,2025-01-01 22:15:02,Night,15-07-2016,2025-01-01 23:12:18,0:57:16 ,Medium
394,Airport,260.0,Trip Completed,11-07-2016,2025-01-01 08:22:00,Morning,11-07-2016,2025-01-01 08:59:00,0:37:00 ,Medium
1442,Airport,260.0,Trip Completed,12-07-2016,2025-01-01 04:49:00,Early Morning,12-07-2016,2025-01-01 05:42:00,0:53:00 ,Medium
3274,Airport,260.0,Trip Completed,13-07-2016,2025-01-01 10:36:59,Morning,13-07-2016,2025-01-01 11:35:02,0:58:03 ,Medium
5051,Airport,260.0,Trip Completed,14-07-2016,2025-01-01 19:21:59,Evening,14-07-2016,2025-01-01 20:14:02,0:52:03 ,Medium
5345,Airport,260.0,Trip Completed,14-07-2016,2025-01-01 22:43:48,Night,14-07-2016,2025-01-01 23:40:58,0:57:10 ,Medium
6499,City,260.0,Trip Completed,15-07-2016,2025-01-01 20:35:13,Evening,15-07-2016,2025-01-01 21:17:15,0:42:02 ,Medium
273,Airport,261.0,Trip Completed,11-07-2016,2025-01-01 06:51:00,Morning,11-07-2016,2025-01-01 07:55:00,1:04:00 ,Far
794,City,261.0,Trip Completed,11-07-2016,2025-01-01 17:04:00,Evening,11-07-2016,2025-01-01 17:52:00,0:48:00 ,Medium
1044,City,261.0,Trip Completed,11-07-2016,2025-01-01 19:35:00,Evening,11-07-2016,2025-01-01 20:18:00,0:43:00 ,Medium
1629,Airport,261.0,Trip Completed,12-07-2016,2025-01-01 07:04:00,Morning,12-07-2016,2025-01-01 07:55:00,0:51:00 ,Medium
2050,Airport,261.0,Trip Completed,12-07-2016,2025-01-01 14:50:00,Afternoon,12-07-2016,2025-01-01 15:37:00,0:47:00 ,Medium
2209,City,261.0,Trip Completed,12-07-2016,2025-01-01 17:55:00,Evening,12-07-2016,2025-01-01 18:40:00,0:45:00 ,Medium
2953,City,261.0,Trip Completed,13-07-2016,2025-01-01 06:39:32,Morning,13-07-2016,2025-01-01 07:55:18,1:15:46 ,Far
3508,City,261.0,Trip Completed,13-07-2016,2025-01-01 17:41:23,Evening,13-07-2016,2025-01-01 18:46:32,1:05:09 ,Far
4674,City,261.0,Trip Completed,14-07-2016,2025-01-01 12:37:09,Afternoon,14-07-2016,2025-01-01 13:21:51,0:44:42 ,Medium
5786,City,261.0,Trip Completed,15-07-2016,2025-01-01 08:30:58,Morning,15-07-2016,2025-01-01 09:32:17,1:01:19 ,Far
6017,Airport,261.0,Trip Completed,15-07-2016,2025-01-01 12:38:02,Afternoon,15-07-2016,2025-01-01 13:49:54,1:11:52 ,Far
6613,City,261.0,Trip Completed,15-07-2016,2025-01-01 21:46:33,Night,15-07-2016,2025-01-01 22:26:15,0:39:42 ,Medium
361,City,262.0,Trip Completed,11-07-2016,2025-01-01 08:05:00,Morning,11-07-2016,2025-01-01 08:48:00,0:43:00 ,Medium
1101,City,262.0,Trip Completed,11-07-2016,2025-01-01 20:07:00,Evening,11-07-2016,2025-01-01 21:01:00,0:54:00 ,Medium
1272,Airport,262.0,Trip Completed,11-07-2016,2025-01-01 22:00:00,Night,11-07-2016,2025-01-01 22:56:00,0:56:00 ,Medium
2106,City,262.0,Trip Completed,12-07-2016,2025-01-01 16:14:00,Afternoon,12-07-2016,2025-01-01 16:55:00,0:41:00 ,Medium
2584,Airport,262.0,Trip Completed,12-07-2016,2025-01-01 21:43:00,Night,12-07-2016,2025-01-01 22:36:00,0:53:00 ,Medium
3305,City,262.0,Trip Completed,13-07-2016,2025-01-01 11:53:29,Morning,13-07-2016,2025-01-01 12:50:46,0:57:17 ,Medium
4733,City,262.0,Trip Completed,14-07-2016,2025-01-01 14:26:10,Afternoon,14-07-2016,2025-01-01 15:21:15,0:55:05 ,Medium
6124,Airport,262.0,Trip Completed,15-07-2016,2025-01-01 15:30:45,Afternoon,15-07-2016,2025-01-01 16:07:30,0:36:45 ,Medium
751,Airport,263.0,Trip Completed,11-07-2016,2025-01-01 16:00:00,Afternoon,11-07-2016,2025-01-01 16:33:00,0:33:00 ,Medium
992,City,263.0,Trip Completed,11-07-2016,2025-01-01 19:00:00,Evening,11-07-2016,2025-01-01 20:12:00,1:12:00 ,Far
1247,Airport,263.0,Trip Completed,11-07-2016,2025-01-01 21:51:00,Night,11-07-2016,2025-01-01 22:47:00,0:56:00 ,Medium
1465,City,263.0,Trip Completed,12-07-2016,2025-01-01 04:59:00,Early Morning,12-07-2016,2025-01-01 06:17:00,1:18:00 ,Far
1686,City,263.0,Trip Completed,12-07-2016,2025-01-01 07:49:00,Morning,12-07-2016,2025-01-01 09:02:00,1:13:00 ,Far
2642,City,263.0,Trip Completed,12-07-2016,2025-01-01 22:33:00,Night,12-07-2016,2025-01-01 23:34:00,1:01:00 ,Far
2907,Airport,263.0,Trip Completed,13-07-2016,2025-01-01 06:05:43,Morning,13-07-2016,2025-01-01 07:11:55,1:06:12 ,Far
3408,City,263.0,Trip Completed,13-07-2016,2025-01-01 15:27:17,Afternoon,13-07-2016,2025-01-01 16:17:36,0:50:19 ,Medium
4488,City,263.0,Trip Completed,14-07-2016,2025-01-01 08:59:00,Morning,14-07-2016,2025-01-01 09:34:51,0:35:51 ,Medium
6470,City,263.0,Trip Completed,15-07-2016,2025-01-01 20:17:05,Evening,15-07-2016,2025-01-01 21:16:02,0:58:57 ,Medium
5,Airport,264.0,Trip Completed,11-07-2016,2025-01-01 00:36:00,Late Night,11-07-2016,2025-01-01 01:35:00,0:59:00 ,Medium
374,Airport,264.0,Trip Completed,11-07-2016,2025-01-01 08:10:00,Morning,11-07-2016,2025-01-01 09:03:00,0:53:00 ,Medium
721,City,264.0,Trip Completed,11-07-2016,2025-01-01 14:56:00,Afternoon,11-07-2016,2025-01-01 15:46:00,0:50:00 ,Medium
1130,City,264.0,Trip Completed,11-07-2016,2025-01-01 20:27:00,Evening,11-07-2016,2025-01-01 21:42:00,1:15:00 ,Far
2449,Airport,264.0,Trip Completed,12-07-2016,2025-01-01 20:26:00,Evening,12-07-2016,2025-01-01 21:15:00,0:49:00 ,Medium
3755,Airport,264.0,Trip Completed,13-07-2016,2025-01-01 20:33:45,Evening,13-07-2016,2025-01-01 21:34:37,1:00:52 ,Far
4521,City,264.0,Trip Completed,14-07-2016,2025-01-01 09:15:54,Morning,14-07-2016,2025-01-01 10:32:27,1:16:33 ,Far
4977,City,264.0,Trip Completed,14-07-2016,2025-01-01 18:44:08,Evening,14-07-2016,2025-01-01 19:24:02,0:39:54 ,Medium
94,City,265.0,Trip Completed,11-07-2016,2025-01-01 04:59:00,Early Morning,11-07-2016,2025-01-01 05:58:00,0:59:00 ,Medium
1197,City,265.0,Trip Completed,11-07-2016,2025-01-01 21:11:00,Night,11-07-2016,2025-01-01 22:01:00,0:50:00 ,Medium
1633,Airport,265.0,Trip Completed,12-07-2016,2025-01-01 07:07:00,Morning,12-07-2016,2025-01-01 08:07:00,1:00:00 ,Medium
1930,City,265.0,Trip Completed,12-07-2016,2025-01-01 11:14:00,Morning,12-07-2016,2025-01-01 12:13:00,0:59:00 ,Medium
6451,City,265.0,Trip Completed,15-07-2016,2025-01-01 20:07:23,Evening,15-07-2016,2025-01-01 21:05:28,0:58:05 ,Medium
389,City,266.0,Trip Completed,11-07-2016,2025-01-01 08:20:00,Morning,11-07-2016,2025-01-01 09:17:00,0:57:00 ,Medium
712,Airport,266.0,Trip Completed,11-07-2016,2025-01-01 14:31:00,Afternoon,11-07-2016,2025-01-01 15:01:00,0:30:00 ,Medium
972,Airport,266.0,Trip Completed,11-07-2016,2025-01-01 18:52:00,Evening,11-07-2016,2025-01-01 19:44:00,0:52:00 ,Medium
1811,City,266.0,Trip Completed,12-07-2016,2025-01-01 09:14:00,Morning,12-07-2016,2025-01-01 10:07:00,0:53:00 ,Medium
2126,City,266.0,Trip Completed,12-07-2016,2025-01-01 16:52:00,Afternoon,12-07-2016,2025-01-01 18:02:00,1:10:00 ,Far
3383,City,266.0,Trip Completed,13-07-2016,2025-01-01 14:26:01,Afternoon,13-07-2016,2025-01-01 15:07:07,0:41:06 ,Medium
3594,City,266.0,Trip Completed,13-07-2016,2025-01-01 18:31:35,Evening,13-07-2016,2025-01-01 19:39:13,1:07:38 ,Far
4337,City,266.0,Trip Completed,14-07-2016,2025-01-01 07:10:55,Morning,14-07-2016,2025-01-01 07:42:17,0:31:22 ,Medium
4694,Airport,266.0,Trip Completed,14-07-2016,2025-01-01 13:01:58,Afternoon,14-07-2016,2025-01-01 13:38:15,0:36:17 ,Medium
5891,Airport,266.0,Trip Completed,15-07-2016,2025-01-01 09:37:46,Morning,15-07-2016,2025-01-01 10:34:23,0:56:37 ,Medium
6035,Airport,266.0,Trip Completed,15-07-2016,2025-01-01 12:59:50,Afternoon,15-07-2016,2025-01-01 13:51:26,0:51:36 ,Medium
2604,City,267.0,Trip Completed,12-07-2016,2025-01-01 22:05:00,Night,12-07-2016,2025-01-01 22:51:00,0:46:00 ,Medium
2761,City,267.0,Trip Completed,13-07-2016,2025-01-01 03:55:10,Early Morning,13-07-2016,2025-01-01 05:06:41,1:11:31 ,Far
3496,Airport,267.0,Trip Completed,13-07-2016,2025-01-01 17:37:32,Evening,13-07-2016,2025-01-01 18:33:37,0:56:05 ,Medium
4950,City,267.0,Trip Completed,14-07-2016,2025-01-01 18:29:55,Evening,14-07-2016,2025-01-01 19:24:59,0:55:04 ,Medium
6762,Airport,267.0,Trip Completed,15-07-2016,2025-01-01 00:07:29,Late Night,15-07-2016,2025-01-01 00:52:50,0:45:21 ,Medium
5825,Airport,267.0,Trip Completed,15-07-2016,2025-01-01 08:54:52,Morning,15-07-2016,2025-01-01 09:52:31,0:57:39 ,Medium
251,Airport,268.0,Trip Completed,11-07-2016,2025-01-01 06:36:00,Morning,11-07-2016,2025-01-01 07:08:00,0:32:00 ,Medium
618,City,268.0,Trip Completed,11-07-2016,2025-01-01 12:01:00,Afternoon,11-07-2016,2025-01-01 13:03:00,1:02:00 ,Far
1595,Airport,268.0,Trip Completed,12-07-2016,2025-01-01 06:34:00,Morning,12-07-2016,2025-01-01 07:10:00,0:36:00 ,Medium
2087,Airport,268.0,Trip Completed,12-07-2016,2025-01-01 15:49:00,Afternoon,12-07-2016,2025-01-01 16:56:00,1:07:00 ,Far
3334,Airport,268.0,Trip Completed,13-07-2016,2025-01-01 12:35:31,Afternoon,13-07-2016,2025-01-01 13:30:18,0:54:47 ,Medium
3950,City,268.0,Trip Completed,13-07-2016,2025-01-01 22:41:50,Night,13-07-2016,2025-01-01 23:34:24,0:52:34 ,Medium
4378,City,268.0,Trip Completed,14-07-2016,2025-01-01 07:36:48,Morning,14-07-2016,2025-01-01 08:22:15,0:45:27 ,Medium
4714,City,268.0,Trip Completed,14-07-2016,2025-01-01 13:30:24,Afternoon,14-07-2016,2025-01-01 14:04:20,0:33:56 ,Medium
4777,City,268.0,Trip Completed,14-07-2016,2025-01-01 16:21:08,Afternoon,14-07-2016,2025-01-01 16:52:28,0:31:20 ,Medium
5619,Airport,268.0,Trip Completed,15-07-2016,2025-01-01 06:30:21,Morning,15-07-2016,2025-01-01 07:39:36,1:09:15 ,Far
6649,Airport,268.0,Trip Completed,15-07-2016,2025-01-01 22:07:56,Night,15-07-2016,2025-01-01 23:23:44,1:15:48 ,Far
596,City,269.0,Trip Completed,11-07-2016,2025-01-01 11:30:00,Morning,11-07-2016,2025-01-01 12:28:00,0:58:00 ,Medium
910,Airport,269.0,Trip Completed,11-07-2016,2025-01-01 18:21:00,Evening,11-07-2016,2025-01-01 19:01:00,0:40:00 ,Medium
1751,Airport,269.0,Trip Completed,12-07-2016,2025-01-01 08:39:00,Morning,12-07-2016,2025-01-01 09:29:00,0:50:00 ,Medium
1952,City,269.0,Trip Completed,12-07-2016,2025-01-01 11:30:00,Morning,12-07-2016,2025-01-01 12:21:00,0:51:00 ,Medium
2814,City,269.0,Trip Completed,13-07-2016,2025-01-01 05:09:48,Morning,13-07-2016,2025-01-01 06:08:39,0:58:51 ,Medium
3425,City,269.0,Trip Completed,13-07-2016,2025-01-01 15:52:00,Afternoon,13-07-2016,2025-01-01 16:23:36,0:31:36 ,Medium
4525,Airport,269.0,Trip Completed,14-07-2016,2025-01-01 09:27:27,Morning,14-07-2016,2025-01-01 10:18:27,0:51:00 ,Medium
4661,City,269.0,Trip Completed,14-07-2016,2025-01-01 12:20:51,Afternoon,14-07-2016,2025-01-01 12:57:06,0:36:15 ,Medium
5533,City,269.0,Trip Completed,15-07-2016,2025-01-01 05:20:37,Morning,15-07-2016,2025-01-01 06:25:46,1:05:09 ,Far
6101,City,269.0,Trip Completed,15-07-2016,2025-01-01 14:52:02,Afternoon,15-07-2016,2025-01-01 16:03:55,1:11:53 ,Far
95,Airport,270.0,Trip Completed,11-07-2016,2025-01-01 04:54:00,Early Morning,11-07-2016,2025-01-01 06:03:00,1:09:00 ,Far
944,City,270.0,Trip Completed,11-07-2016,2025-01-01 18:35:00,Evening,11-07-2016,2025-01-01 19:09:00,0:34:00 ,Medium
1066,Airport,270.0,Trip Completed,11-07-2016,2025-01-01 19:58:00,Evening,11-07-2016,2025-01-01 20:51:00,0:53:00 ,Medium
1592,City,270.0,Trip Completed,12-07-2016,2025-01-01 06:37:00,Morning,12-07-2016,2025-01-01 07:48:00,1:11:00 ,Far
2461,Airport,270.0,Trip Completed,12-07-2016,2025-01-01 20:32:00,Evening,12-07-2016,2025-01-01 21:32:00,1:00:00 ,Medium
3039,Airport,270.0,Trip Completed,13-07-2016,2025-01-01 07:34:49,Morning,13-07-2016,2025-01-01 08:14:35,0:39:46 ,Medium
3768,City,270.0,Trip Completed,13-07-2016,2025-01-01 20:39:10,Evening,13-07-2016,2025-01-01 21:24:14,0:45:04 ,Medium
4277,City,270.0,Trip Completed,14-07-2016,2025-01-01 06:22:48,Morning,14-07-2016,2025-01-01 07:19:20,0:56:32 ,Medium
4658,City,270.0,Trip Completed,14-07-2016,2025-01-01 12:08:47,Afternoon,14-07-2016,2025-01-01 13:05:45,0:56:58 ,Medium
6111,City,270.0,Trip Completed,15-07-2016,2025-01-01 15:03:22,Afternoon,15-07-2016,2025-01-01 16:15:36,1:12:14 ,Far
559,City,271.0,Trip Completed,11-07-2016,2025-01-01 10:14:00,Morning,11-07-2016,2025-01-01 11:03:00,0:49:00 ,Medium
860,City,271.0,Trip Completed,11-07-2016,2025-01-01 17:56:00,Evening,11-07-2016,2025-01-01 18:39:00,0:43:00 ,Medium
1724,City,271.0,Trip Completed,12-07-2016,2025-01-01 08:19:00,Morning,12-07-2016,2025-01-01 09:27:00,1:08:00 ,Far
4409,City,271.0,Trip Completed,14-07-2016,2025-01-01 08:10:55,Morning,14-07-2016,2025-01-01 09:17:44,1:06:49 ,Far
5534,City,271.0,Trip Completed,15-07-2016,2025-01-01 05:20:08,Morning,15-07-2016,2025-01-01 05:54:26,0:34:18 ,Medium
5908,Airport,271.0,Trip Completed,15-07-2016,2025-01-01 09:56:21,Morning,15-07-2016,2025-01-01 11:08:19,1:11:58 ,Far
597,Airport,272.0,Trip Completed,11-07-2016,2025-01-01 11:30:00,Morning,11-07-2016,2025-01-01 12:12:00,0:42:00 ,Medium
1417,City,272.0,Trip Completed,12-07-2016,2025-01-01 03:37:00,Early Morning,12-07-2016,2025-01-01 04:09:00,0:32:00 ,Medium
1714,Airport,272.0,Trip Completed,12-07-2016,2025-01-01 08:14:00,Morning,12-07-2016,2025-01-01 09:22:00,1:08:00 ,Far
1919,City,272.0,Trip Completed,12-07-2016,2025-01-01 10:59:00,Morning,12-07-2016,2025-01-01 12:13:00,1:14:00 ,Far
3256,Airport,272.0,Trip Completed,13-07-2016,2025-01-01 10:08:03,Morning,13-07-2016,2025-01-01 10:48:29,0:40:26 ,Medium
5286,City,272.0,Trip Completed,14-07-2016,2025-01-01 21:40:48,Night,14-07-2016,2025-01-01 22:28:36,0:47:48 ,Medium
5526,City,272.0,Trip Completed,15-07-2016,2025-01-01 05:19:00,Morning,15-07-2016,2025-01-01 06:13:40,0:54:40 ,Medium
5905,Airport,272.0,Trip Completed,15-07-2016,2025-01-01 09:51:06,Morning,15-07-2016,2025-01-01 10:29:06,0:38:00 ,Medium
6231,Airport,272.0,Trip Completed,15-07-2016,2025-01-01 17:45:25,Evening,15-07-2016,2025-01-01 18:24:44,0:39:19 ,Medium
258,Airport,273.0,Trip Completed,11-07-2016,2025-01-01 06:36:00,Morning,11-07-2016,2025-01-01 07:19:00,0:43:00 ,Medium
723,City,273.0,Trip Completed,11-07-2016,2025-01-01 15:03:00,Afternoon,11-07-2016,2025-01-01 15:54:00,0:51:00 ,Medium
