Request id,Pickup point,Driver id,Status,Request,Req_timestamp,Day Category,Drop,Drop_timestamp,Travel Time,Distance
2898,Airport,296,Trip Completed,13-07-2016,6:01:11 AM,Morning,13-07-2016,7:04:39 AM,1:03:28 ,Far
3852,Airport,296,Trip Completed,13-07-2016,9:38:20 PM,Night,13-07-2016,10:24:52 PM,0:46:32 ,Medium
5342,City,296,Trip Completed,14-07-2016,10:38:38 PM,Night,14-07-2016,11:21:22 PM,0:42:44 ,Medium
5634,Airport,296,Trip Completed,15-07-2016,6:44:16 AM,Morning,15-07-2016,7:10:49 AM,0:26:33 ,Near
30,Airport,297,Trip Completed,11-07-2016,2:04:00 AM,Late Night,11-07-2016,2:37:00 AM,0:33:00 ,Medium
195,City,297,Trip Completed,11-07-2016,6:05:00 AM,Morning,11-07-2016,6:52:00 AM,0:47:00 ,Medium
993,City,297,Trip Completed,11-07-2016,7:00:00 PM,Evening,11-07-2016,7:41:00 PM,0:41:00 ,Medium
1774,Airport,297,Trip Completed,12-07-2016,8:53:00 AM,Morning,12-07-2016,10:00:00 AM,1:07:00 ,Far
2648,City,297,Trip Completed,12-07-2016,10:50:00 PM,Night,12-07-2016,11:44:00 PM,0:54:00 ,Medium
2979,Airport,297,Trip Completed,13-07-2016,6:58:03 AM,Morning,13-07-2016,7:58:34 AM,1:00:31 ,Far
3676,City,297,Trip Completed,13-07-2016,7:28:20 PM,Evening,13-07-2016,8:30:48 PM,1:02:28 ,Far
4041,Airport,297,Trip Completed,14-07-2016,12:38:29 AM,Late Night,14-07-2016,1:12:21 AM,0:33:52 ,Medium
4147,Airport,297,Trip Completed,14-07-2016,4:54:07 AM,Early Morning,14-07-2016,6:00:11 AM,1:06:04 ,Far
4859,Airport,297,Trip Completed,14-07-2016,5:34:16 PM,Evening,14-07-2016,6:30:48 PM,0:56:32 ,Medium
6067,Airport,297,Trip Completed,15-07-2016,1:55:13 PM,Afternoon,15-07-2016,2:56:02 PM,1:00:49 ,Far
1690,Airport,298,Trip Completed,12-07-2016,7:52:00 AM,Morning,12-07-2016,8:56:00 AM,1:04:00 ,Far
2404,Airport,298,Trip Completed,12-07-2016,8:00:00 PM,Evening,12-07-2016,8:56:00 PM,0:56:00 ,Medium
3313,City,298,Trip Completed,13-07-2016,12:01:34 PM,Afternoon,13-07-2016,12:55:12 PM,0:53:38 ,Medium
3559,City,298,Trip Completed,13-07-2016,6:16:19 PM,Evening,13-07-2016,7:25:22 PM,1:09:03 ,Far
4018,Airport,298,Trip Completed,13-07-2016,11:57:31 PM,Night,14-07-2016,1:02:24 AM,1:04:53 ,Near
4121,Airport,298,Trip Completed,14-07-2016,4:29:45 AM,Early Morning,14-07-2016,5:07:30 AM,0:37:45 ,Medium
4224,City,298,Trip Completed,14-07-2016,5:49:16 AM,Morning,14-07-2016,6:54:57 AM,1:05:41 ,Far
4810,City,298,Trip Completed,14-07-2016,5:16:21 PM,Evening,14-07-2016,6:01:28 PM,0:45:07 ,Medium
5295,City,298,Trip Completed,14-07-2016,9:48:59 PM,Night,14-07-2016,10:41:48 PM,0:52:49 ,Medium
5381,Airport,298,Trip Completed,14-07-2016,11:56:41 PM,Night,15-07-2016,12:39:24 AM,0:42:43 ,Near
6271,City,298,Trip Completed,15-07-2016,6:14:56 PM,Evening,15-07-2016,6:59:11 PM,0:44:15 ,Medium
1244,City,299,Trip Completed,11-07-2016,9:38:00 PM,Night,11-07-2016,10:15:00 PM,0:37:00 ,Medium
2249,City,299,Trip Completed,12-07-2016,6:24:00 PM,Evening,12-07-2016,7:09:00 PM,0:45:00 ,Medium
3045,Airport,299,Trip Completed,13-07-2016,7:39:52 AM,Morning,13-07-2016,8:30:57 AM,0:51:05 ,Medium
3817,Airport,299,Trip Completed,13-07-2016,9:12:43 PM,Night,13-07-2016,10:05:34 PM,0:52:51 ,Medium
4481,City,299,Trip Completed,14-07-2016,8:46:30 AM,Morning,14-07-2016,9:54:56 AM,1:08:26 ,Far
5160,City,299,Trip Completed,14-07-2016,8:28:32 PM,Evening,14-07-2016,9:12:48 PM,0:44:16 ,Medium
6304,City,299,Trip Completed,15-07-2016,6:31:31 PM,Evening,15-07-2016,7:19:30 PM,0:47:59 ,Medium
1315,Airport,300,Trip Completed,11-07-2016,10:54:00 PM,Night,11-07-2016,11:35:00 PM,0:41:00 ,Medium
2924,City,300,Trip Completed,13-07-2016,6:31:22 AM,Morning,13-07-2016,7:20:52 AM,0:49:30 ,Medium
3324,Airport,300,Trip Completed,13-07-2016,12:33:21 PM,Afternoon,13-07-2016,1:16:03 PM,0:42:42 ,Medium
3935,Airport,300,Trip Completed,13-07-2016,10:26:08 PM,Night,13-07-2016,11:43:13 PM,1:17:05 ,Far
5844,Airport,300,Trip Completed,15-07-2016,9:07:09 AM,Morning,15-07-2016,9:56:07 AM,0:48:58 ,Medium
2905,City,1,Cancelled,13-07-2016,6:08:41 AM,Morning,NA,,,Near
4805,City,1,Cancelled,14-07-2016,5:07:58 PM,Evening,NA,,,Near
5202,Airport,1,Cancelled,14-07-2016,8:51:37 PM,Evening,NA,,,Near
5927,City,1,Cancelled,15-07-2016,10:12:40 AM,Morning,NA,,,Near
2347,Airport,2,Cancelled,12-07-2016,7:14:00 PM,Evening,NA,,,Near
3806,Airport,2,Cancelled,13-07-2016,8:57:49 PM,Evening,NA,,,Near
4451,City,2,Cancelled,14-07-2016,8:38:38 AM,Morning,NA,,,Near
5023,Airport,2,Cancelled,14-07-2016,7:04:08 PM,Evening,NA,,,Near
80,City,3,Cancelled,11-07-2016,4:47:00 AM,Early Morning,NA,,,Near
534,City,3,Cancelled,11-07-2016,10:01:00 AM,Morning,NA,,,Near
1867,Airport,3,Cancelled,12-07-2016,9:59:00 AM,Morning,NA,,,Near
4383,City,3,Cancelled,14-07-2016,7:48:31 AM,Morning,NA,,,Near
748,City,4,Cancelled,11-07-2016,3:49:00 PM,Afternoon,NA,,,Near
1254,Airport,4,Cancelled,11-07-2016,9:53:00 PM,Night,NA,,,Near
3807,Airport,4,Cancelled,13-07-2016,8:58:00 PM,Evening,NA,,,Near
4280,City,4,Cancelled,14-07-2016,6:33:09 AM,Morning,NA,,,Near
4533,City,4,Cancelled,14-07-2016,9:31:08 AM,Morning,NA,,,Near
3230,City,5,Cancelled,13-07-2016,10:01:57 AM,Morning,NA,,,Near
4296,City,5,Cancelled,14-07-2016,6:39:26 AM,Morning,NA,,,Near
3059,City,6,Cancelled,13-07-2016,7:56:25 AM,Morning,NA,,,Near
5547,City,6,Cancelled,15-07-2016,5:30:31 AM,Morning,NA,,,Near
5699,City,6,Cancelled,15-07-2016,7:25:53 AM,Morning,NA,,,Near
5701,City,6,Cancelled,15-07-2016,7:34:00 AM,Morning,NA,,,Near
247,City,7,Cancelled,11-07-2016,6:33:00 AM,Morning,NA,,,Near
2582,Airport,7,Cancelled,12-07-2016,9:42:00 PM,Night,NA,,,Near
3184,City,7,Cancelled,13-07-2016,9:21:36 AM,Morning,NA,,,Near
1687,City,8,Cancelled,12-07-2016,7:51:00 AM,Morning,NA,,,Near
4174,City,8,Cancelled,14-07-2016,5:19:59 AM,Morning,NA,,,Near
4335,City,8,Cancelled,14-07-2016,7:13:52 AM,Morning,NA,,,Near
150,City,9,Cancelled,11-07-2016,5:24:00 AM,Morning,NA,,,Near
233,City,9,Cancelled,11-07-2016,6:27:00 AM,Morning,NA,,,Near
1880,City,9,Cancelled,12-07-2016,10:01:00 AM,Morning,NA,,,Near
2986,City,9,Cancelled,13-07-2016,7:04:48 AM,Morning,NA,,,Near
3549,City,9,Cancelled,13-07-2016,6:03:30 PM,Evening,NA,,,Near
4463,City,9,Cancelled,14-07-2016,8:43:07 AM,Morning,NA,,,Near
4178,City,10,Cancelled,14-07-2016,5:22:51 AM,Morning,NA,,,Near
4599,City,10,Cancelled,14-07-2016,10:08:43 AM,Morning,NA,,,Near
4667,Airport,10,Cancelled,14-07-2016,12:23:07 PM,Afternoon,NA,,,Near
570,City,13,Cancelled,11-07-2016,10:36:00 AM,Morning,NA,,,Near
1691,City,13,Cancelled,12-07-2016,7:54:00 AM,Morning,NA,,,Near
3499,City,13,Cancelled,13-07-2016,5:46:24 PM,Evening,NA,,,Near
4467,City,13,Cancelled,14-07-2016,8:42:11 AM,Morning,NA,,,Near
2799,City,14,Cancelled,13-07-2016,4:59:16 AM,Early Morning,NA,,,Near
3822,Airport,14,Cancelled,13-07-2016,9:10:52 PM,Night,NA,,,Near
4456,City,14,Cancelled,14-07-2016,8:32:41 AM,Morning,NA,,,Near
4685,Airport,14,Cancelled,14-07-2016,1:00:39 PM,Afternoon,NA,,,Near
306,City,15,Cancelled,11-07-2016,7:20:00 AM,Morning,NA,,,Near
2888,City,15,Cancelled,13-07-2016,5:57:46 AM,Morning,NA,,,Near
92,City,16,Cancelled,11-07-2016,4:53:00 AM,Early Morning,NA,,,Near
3138,City,16,Cancelled,13-07-2016,8:50:25 AM,Morning,NA,,,Near
3810,City,16,Cancelled,13-07-2016,9:06:22 PM,Night,NA,,,Near
4580,City,16,Cancelled,14-07-2016,9:59:40 AM,Morning,NA,,,Near
5784,City,16,Cancelled,15-07-2016,8:34:59 AM,Morning,NA,,,Near
1648,City,17,Cancelled,12-07-2016,7:20:00 AM,Morning,NA,,,Near
2883,City,17,Cancelled,13-07-2016,5:54:41 AM,Morning,NA,,,Near
4272,City,17,Cancelled,14-07-2016,6:23:43 AM,Morning,NA,,,Near
5621,City,17,Cancelled,15-07-2016,6:28:59 AM,Morning,NA,,,Near
5696,City,17,Cancelled,15-07-2016,7:32:18 AM,Morning,NA,,,Near
5662,City,18,Cancelled,15-07-2016,7:04:59 AM,Morning,NA,,,Near
1894,Airport,19,Cancelled,12-07-2016,10:19:00 AM,Morning,NA,,,Near
2854,City,19,Cancelled,13-07-2016,5:37:28 AM,Morning,NA,,,Near
4968,City,19,Cancelled,14-07-2016,6:40:44 PM,Evening,NA,,,Near
352,City,20,Cancelled,11-07-2016,7:54:00 AM,Morning,NA,,,Near
1841,City,20,Cancelled,12-07-2016,9:41:00 AM,Morning,NA,,,Near
1885,City,20,Cancelled,12-07-2016,10:04:00 AM,Morning,NA,,,Near
3170,City,20,Cancelled,13-07-2016,9:09:56 AM,Morning,NA,,,Near
4586,City,20,Cancelled,14-07-2016,10:09:44 AM,Morning,NA,,,Near
5208,Airport,20,Cancelled,14-07-2016,8:55:57 PM,Evening,NA,,,Near
5472,City,20,Cancelled,15-07-2016,4:49:38 AM,Early Morning,NA,,,Near
96,City,21,Cancelled,11-07-2016,4:58:00 AM,Early Morning,NA,,,Near
132,City,21,Cancelled,11-07-2016,5:15:00 AM,Morning,NA,,,Near
2899,City,21,Cancelled,13-07-2016,5:59:57 AM,Morning,NA,,,Near
3166,City,21,Cancelled,13-07-2016,9:09:08 AM,Morning,NA,,,Near
232,City,22,Cancelled,11-07-2016,6:26:00 AM,Morning,NA,,,Near
275,City,22,Cancelled,11-07-2016,7:00:00 AM,Morning,NA,,,Near
554,City,22,Cancelled,11-07-2016,10:13:00 AM,Morning,NA,,,Near
4326,City,22,Cancelled,14-07-2016,7:08:58 AM,Morning,NA,,,Near
5723,City,22,Cancelled,15-07-2016,7:44:45 AM,Morning,NA,,,Near
1462,Airport,23,Cancelled,12-07-2016,5:01:00 AM,Morning,NA,,,Near
196,Airport,24,Cancelled,11-07-2016,6:07:00 AM,Morning,NA,,,Near
236,City,24,Cancelled,11-07-2016,6:32:00 AM,Morning,NA,,,Near
1502,City,24,Cancelled,12-07-2016,5:37:00 AM,Morning,NA,,,Near
1615,City,24,Cancelled,12-07-2016,6:52:00 AM,Morning,NA,,,Near
3079,City,24,Cancelled,13-07-2016,8:13:10 AM,Morning,NA,,,Near
6249,Airport,24,Cancelled,15-07-2016,5:55:33 PM,Evening,NA,,,Near
1794,City,25,Cancelled,12-07-2016,9:03:00 AM,Morning,NA,,,Near
4546,City,25,Cancelled,14-07-2016,9:34:22 AM,Morning,NA,,,Near
2913,City,26,Cancelled,13-07-2016,6:15:34 AM,Morning,NA,,,Near
276,City,27,Cancelled,11-07-2016,6:52:00 AM,Morning,NA,,,Near
1613,City,27,Cancelled,12-07-2016,6:47:00 AM,Morning,NA,,,Near
3150,City,27,Cancelled,13-07-2016,8:59:46 AM,Morning,NA,,,Near
3217,City,27,Cancelled,13-07-2016,9:48:01 AM,Morning,NA,,,Near
4523,City,27,Cancelled,14-07-2016,9:22:12 AM,Morning,NA,,,Near
4593,City,27,Cancelled,14-07-2016,10:09:46 AM,Morning,NA,,,Near
5476,Airport,27,Cancelled,15-07-2016,4:45:54 AM,Early Morning,NA,,,Near
5477,City,27,Cancelled,15-07-2016,4:48:51 AM,Early Morning,NA,,,Near
5846,City,27,Cancelled,15-07-2016,9:05:17 AM,Morning,NA,,,Near
1539,City,28,Cancelled,12-07-2016,6:04:00 AM,Morning,NA,,,Near
1770,City,28,Cancelled,12-07-2016,8:50:00 AM,Morning,NA,,,Near
1921,City,28,Cancelled,12-07-2016,10:58:00 AM,Morning,NA,,,Near
3073,City,28,Cancelled,13-07-2016,8:01:01 AM,Morning,NA,,,Near
4795,Airport,28,Cancelled,14-07-2016,4:55:27 PM,Afternoon,NA,,,Near
2079,Airport,29,Cancelled,12-07-2016,3:43:00 PM,Afternoon,NA,,,Near
3179,City,29,Cancelled,13-07-2016,9:16:05 AM,Morning,NA,,,Near
5872,City,29,Cancelled,15-07-2016,9:20:22 AM,Morning,NA,,,Near
218,City,30,Cancelled,11-07-2016,6:14:00 AM,Morning,NA,,,Near
840,Airport,30,Cancelled,11-07-2016,5:41:00 PM,Evening,NA,,,Near
1642,City,30,Cancelled,12-07-2016,7:17:00 AM,Morning,NA,,,Near
3307,City,30,Cancelled,13-07-2016,12:02:50 PM,Afternoon,NA,,,Near
1475,City,31,Cancelled,12-07-2016,5:12:00 AM,Morning,NA,,,Near
2179,Airport,31,Cancelled,12-07-2016,5:36:00 PM,Evening,NA,,,Near
3080,City,31,Cancelled,13-07-2016,8:11:13 AM,Morning,NA,,,Near
3771,Airport,31,Cancelled,13-07-2016,8:42:07 PM,Evening,NA,,,Near
5847,Airport,31,Cancelled,15-07-2016,9:05:38 AM,Morning,NA,,,Near
5875,City,31,Cancelled,15-07-2016,9:22:33 AM,Morning,NA,,,Near
400,City,32,Cancelled,11-07-2016,8:29:00 AM,Morning,NA,,,Near
2146,Airport,32,Cancelled,12-07-2016,5:21:00 PM,Evening,NA,,,Near
2942,City,32,Cancelled,13-07-2016,6:37:29 AM,Morning,NA,,,Near
4418,City,32,Cancelled,14-07-2016,8:18:30 AM,Morning,NA,,,Near
2305,City,33,Cancelled,12-07-2016,6:56:00 PM,Evening,NA,,,Near
5637,City,33,Cancelled,15-07-2016,6:44:12 AM,Morning,NA,,,Near
5838,City,33,Cancelled,15-07-2016,9:02:38 AM,Morning,NA,,,Near
457,City,34,Cancelled,11-07-2016,9:17:00 AM,Morning,NA,,,Near
511,City,34,Cancelled,11-07-2016,9:40:00 AM,Morning,NA,,,Near
4146,City,34,Cancelled,14-07-2016,4:52:26 AM,Early Morning,NA,,,Near
4242,City,34,Cancelled,14-07-2016,6:03:16 AM,Morning,NA,,,Near
4470,City,34,Cancelled,14-07-2016,8:47:12 AM,Morning,NA,,,Near
2530,City,35,Cancelled,12-07-2016,9:07:00 PM,Night,NA,,,Near
2596,City,35,Cancelled,12-07-2016,9:53:00 PM,Night,NA,,,Near
5754,City,35,Cancelled,15-07-2016,8:05:15 AM,Morning,NA,,,Near
200,City,36,Cancelled,11-07-2016,6:10:00 AM,Morning,NA,,,Near
1531,City,36,Cancelled,12-07-2016,5:54:00 AM,Morning,NA,,,Near
5715,City,36,Cancelled,15-07-2016,7:42:16 AM,Morning,NA,,,Near
3130,City,37,Cancelled,13-07-2016,8:43:10 AM,Morning,NA,,,Near
4133,City,37,Cancelled,14-07-2016,4:45:57 AM,Early Morning,NA,,,Near
4419,City,37,Cancelled,14-07-2016,8:17:14 AM,Morning,NA,,,Near
4547,City,37,Cancelled,14-07-2016,9:39:53 AM,Morning,NA,,,Near
5613,City,37,Cancelled,15-07-2016,6:17:34 AM,Morning,NA,,,Near
572,Airport,38,Cancelled,11-07-2016,10:48:00 AM,Morning,NA,,,Near
1566,City,38,Cancelled,12-07-2016,6:22:00 AM,Morning,NA,,,Near
2266,Airport,38,Cancelled,12-07-2016,6:33:00 PM,Evening,NA,,,Near
4390,City,38,Cancelled,14-07-2016,8:01:16 AM,Morning,NA,,,Near
4545,City,38,Cancelled,14-07-2016,9:43:35 AM,Morning,NA,,,Near
4572,City,38,Cancelled,14-07-2016,9:52:32 AM,Morning,NA,,,Near
1649,City,39,Cancelled,12-07-2016,7:24:00 AM,Morning,NA,,,Near
3008,City,39,Cancelled,13-07-2016,7:23:01 AM,Morning,NA,,,Near
4480,City,39,Cancelled,14-07-2016,8:46:34 AM,Morning,NA,,,Near
5713,City,39,Cancelled,15-07-2016,7:43:27 AM,Morning,NA,,,Near
5866,City,39,Cancelled,15-07-2016,9:19:04 AM,Morning,NA,,,Near
5945,Airport,39,Cancelled,15-07-2016,10:27:59 AM,Morning,NA,,,Near
126,City,40,Cancelled,11-07-2016,5:05:00 AM,Morning,NA,,,Near
436,City,40,Cancelled,11-07-2016,8:55:00 AM,Morning,NA,,,Near
1620,City,40,Cancelled,12-07-2016,6:55:00 AM,Morning,NA,,,Near
2206,City,40,Cancelled,12-07-2016,5:55:00 PM,Evening,NA,,,Near
3221,City,40,Cancelled,13-07-2016,9:55:14 AM,Morning,NA,,,Near
5583,City,40,Cancelled,15-07-2016,5:58:15 AM,Morning,NA,,,Near
2131,City,41,Cancelled,12-07-2016,5:04:00 PM,Evening,NA,,,Near
401,City,43,Cancelled,11-07-2016,8:27:00 AM,Morning,NA,,,Near
461,City,43,Cancelled,11-07-2016,9:15:00 AM,Morning,NA,,,Near
2946,City,43,Cancelled,13-07-2016,6:34:48 AM,Morning,NA,,,Near
289,City,44,Cancelled,11-07-2016,7:09:00 AM,Morning,NA,,,Near
1303,City,44,Cancelled,11-07-2016,10:27:00 PM,Night,NA,,,Near
1817,City,44,Cancelled,12-07-2016,9:29:00 AM,Morning,NA,,,Near
2970,City,44,Cancelled,13-07-2016,6:56:12 AM,Morning,NA,,,Near
4519,City,44,Cancelled,14-07-2016,9:23:01 AM,Morning,NA,,,Near
5830,City,44,Cancelled,15-07-2016,8:55:31 AM,Morning,NA,,,Near
5880,City,44,Cancelled,15-07-2016,9:38:50 AM,Morning,NA,,,Near
1520,City,45,Cancelled,12-07-2016,5:42:00 AM,Morning,NA,,,Near
1789,City,45,Cancelled,12-07-2016,9:10:00 AM,Morning,NA,,,Near
2484,Airport,45,Cancelled,12-07-2016,8:41:00 PM,Evening,NA,,,Near
4312,City,45,Cancelled,14-07-2016,6:49:09 AM,Morning,NA,,,Near
4363,City,45,Cancelled,14-07-2016,7:29:23 AM,Morning,NA,,,Near
5716,City,45,Cancelled,15-07-2016,7:37:00 AM,Morning,NA,,,Near
5775,City,45,Cancelled,15-07-2016,8:24:01 AM,Morning,NA,,,Near
424,City,46,Cancelled,11-07-2016,8:47:00 AM,Morning,NA,,,Near
377,City,47,Cancelled,11-07-2016,8:11:00 AM,Morning,NA,,,Near
454,City,47,Cancelled,11-07-2016,9:10:00 AM,Morning,NA,,,Near
1603,City,47,Cancelled,12-07-2016,6:41:00 AM,Morning,NA,,,Near
5300,Airport,47,Cancelled,14-07-2016,9:52:23 PM,Night,NA,,,Near
6560,City,47,Cancelled,15-07-2016,9:05:03 PM,Night,NA,,,Near
2526,Airport,48,Cancelled,12-07-2016,9:06:00 PM,Night,NA,,,Near
2926,City,48,Cancelled,13-07-2016,6:27:38 AM,Morning,NA,,,Near
141,City,49,Cancelled,11-07-2016,5:20:00 AM,Morning,NA,,,Near
491,City,49,Cancelled,11-07-2016,9:29:00 AM,Morning,NA,,,Near
1875,City,49,Cancelled,12-07-2016,10:02:00 AM,Morning,NA,,,Near
4906,City,49,Cancelled,14-07-2016,6:03:24 PM,Evening,NA,,,Near
209,City,50,Cancelled,11-07-2016,6:11:00 AM,Morning,NA,,,Near
278,City,50,Cancelled,11-07-2016,6:55:00 AM,Morning,NA,,,Near
1381,City,50,Cancelled,12-07-2016,1:07:00 AM,Late Night,NA,,,Near
5473,City,50,Cancelled,15-07-2016,4:44:00 AM,Early Morning,NA,,,Near
5479,City,50,Cancelled,15-07-2016,4:50:42 AM,Early Morning,NA,,,Near
6228,City,50,Cancelled,15-07-2016,5:43:28 PM,Evening,NA,,,Near
2940,City,51,Cancelled,13-07-2016,6:35:21 AM,Morning,NA,,,Near
5780,City,51,Cancelled,15-07-2016,8:29:04 AM,Morning,NA,,,Near
1781,City,52,Cancelled,12-07-2016,9:01:00 AM,Morning,NA,,,Near
1787,City,52,Cancelled,12-07-2016,9:08:00 AM,Morning,NA,,,Near
2423,Airport,52,Cancelled,12-07-2016,8:05:00 PM,Evening,NA,,,Near
4148,City,52,Cancelled,14-07-2016,4:57:22 AM,Early Morning,NA,,,Near
411,City,53,Cancelled,11-07-2016,8:37:00 AM,Morning,NA,,,Near
3727,Airport,53,Cancelled,13-07-2016,8:05:22 PM,Evening,NA,,,Near
4847,City,53,Cancelled,14-07-2016,5:37:48 PM,Evening,NA,,,Near
216,City,54,Cancelled,11-07-2016,6:13:00 AM,Morning,NA,,,Near
1898,City,54,Cancelled,12-07-2016,10:27:00 AM,Morning,NA,,,Near
2077,City,54,Cancelled,12-07-2016,3:40:00 PM,Afternoon,NA,,,Near
2486,Airport,54,Cancelled,12-07-2016,8:50:00 PM,Evening,NA,,,Near
2809,City,54,Cancelled,13-07-2016,5:05:12 AM,Morning,NA,,,Near
2900,City,54,Cancelled,13-07-2016,6:01:55 AM,Morning,NA,,,Near
3022,City,54,Cancelled,13-07-2016,7:34:14 AM,Morning,NA,,,Near
3211,City,54,Cancelled,13-07-2016,9:48:34 AM,Morning,NA,,,Near
4356,City,54,Cancelled,14-07-2016,7:23:36 AM,Morning,NA,,,Near
6208,City,54,Cancelled,15-07-2016,5:27:11 PM,Evening,NA,,,Near
6571,City,54,Cancelled,15-07-2016,9:16:46 PM,Night,NA,,,Near
237,City,56,Cancelled,11-07-2016,6:29:00 AM,Morning,NA,,,Near
4328,City,56,Cancelled,14-07-2016,7:07:46 AM,Morning,NA,,,Near
4757,Airport,56,Cancelled,14-07-2016,3:30:06 PM,Afternoon,NA,,,Near
323,City,57,Cancelled,11-07-2016,7:36:00 AM,Morning,NA,,,Near
421,City,57,Cancelled,11-07-2016,8:43:00 AM,Morning,NA,,,Near
1458,City,57,Cancelled,12-07-2016,4:52:00 AM,Early Morning,NA,,,Near
3920,City,57,Cancelled,13-07-2016,10:16:51 PM,Night,NA,,,Near
4401,City,57,Cancelled,14-07-2016,8:03:39 AM,Morning,NA,,,Near
1034,Airport,58,Cancelled,11-07-2016,7:27:00 PM,Evening,NA,,,Near
1543,City,58,Cancelled,12-07-2016,6:02:00 AM,Morning,NA,,,Near
2909,City,58,Cancelled,13-07-2016,6:10:59 AM,Morning,NA,,,Near
3015,City,58,Cancelled,13-07-2016,7:34:01 AM,Morning,NA,,,Near
4165,City,58,Cancelled,14-07-2016,5:07:32 AM,Morning,NA,,,Near
5410,City,58,Cancelled,15-07-2016,1:45:43 AM,Late Night,NA,,,Near
328,City,59,Cancelled,11-07-2016,7:33:00 AM,Morning,NA,,,Near
580,City,59,Cancelled,11-07-2016,10:59:00 AM,Morning,NA,,,Near
4357,City,59,Cancelled,14-07-2016,7:31:35 AM,Morning,NA,,,Near
4560,City,59,Cancelled,14-07-2016,9:48:36 AM,Morning,NA,,,Near
5647,City,59,Cancelled,15-07-2016,6:51:10 AM,Morning,NA,,,Near
5704,City,59,Cancelled,15-07-2016,7:33:52 AM,Morning,NA,,,Near
2855,City,60,Cancelled,13-07-2016,5:35:47 AM,Morning,NA,,,Near
5565,City,60,Cancelled,15-07-2016,5:45:17 AM,Morning,NA,,,Near
235,City,61,Cancelled,11-07-2016,6:22:00 AM,Morning,NA,,,Near
2109,Airport,61,Cancelled,12-07-2016,4:20:00 PM,Afternoon,NA,,,Near
4230,City,61,Cancelled,14-07-2016,5:50:10 AM,Morning,NA,,,Near
111,City,62,Cancelled,11-07-2016,5:06:00 AM,Morning,NA,,,Near
168,City,62,Cancelled,11-07-2016,5:37:00 AM,Morning,NA,,,Near
187,City,62,Cancelled,11-07-2016,5:57:00 AM,Morning,NA,,,Near
1492,City,62,Cancelled,12-07-2016,5:30:00 AM,Morning,NA,,,Near
2992,City,62,Cancelled,13-07-2016,7:11:45 AM,Morning,NA,,,Near
3433,Airport,62,Cancelled,13-07-2016,4:01:28 PM,Afternoon,NA,,,Near
5536,City,62,Cancelled,15-07-2016,5:31:14 AM,Morning,NA,,,Near
474,City,63,Cancelled,11-07-2016,9:24:00 AM,Morning,NA,,,Near
1722,City,63,Cancelled,12-07-2016,8:17:00 AM,Morning,NA,,,Near
2978,City,63,Cancelled,13-07-2016,6:54:58 AM,Morning,NA,,,Near
2983,City,63,Cancelled,13-07-2016,7:08:36 AM,Morning,NA,,,Near
3866,Airport,63,Cancelled,13-07-2016,9:40:55 PM,Night,NA,,,Near
4491,City,63,Cancelled,14-07-2016,8:56:21 AM,Morning,NA,,,Near
4603,Airport,63,Cancelled,14-07-2016,10:22:45 AM,Morning,NA,,,Near
1325,City,64,Cancelled,11-07-2016,11:06:00 PM,Night,NA,,,Near
3450,Airport,64,Cancelled,13-07-2016,4:49:15 PM,Afternoon,NA,,,Near
4329,City,64,Cancelled,14-07-2016,7:08:40 AM,Morning,NA,,,Near
1723,City,65,Cancelled,12-07-2016,8:18:00 AM,Morning,NA,,,Near
3261,Airport,65,Cancelled,13-07-2016,10:20:35 AM,Morning,NA,,,Near
3309,City,65,Cancelled,13-07-2016,11:59:21 AM,Morning,NA,,,Near
3666,City,65,Cancelled,13-07-2016,7:25:29 PM,Evening,NA,,,Near
6129,Airport,65,Cancelled,15-07-2016,3:36:17 PM,Afternoon,NA,,,Near
1513,City,66,Cancelled,12-07-2016,5:44:00 AM,Morning,NA,,,Near
2011,City,66,Cancelled,12-07-2016,1:30:00 PM,Afternoon,NA,,,Near
2931,City,66,Cancelled,13-07-2016,6:31:03 AM,Morning,NA,,,Near
6397,City,66,Cancelled,15-07-2016,7:29:17 PM,Evening,NA,,,Near
176,City,67,Cancelled,11-07-2016,5:42:00 AM,Morning,NA,,,Near
3180,City,67,Cancelled,13-07-2016,9:23:48 AM,Morning,NA,,,Near
3238,City,67,Cancelled,13-07-2016,10:04:18 AM,Morning,NA,,,Near
4360,City,67,Cancelled,14-07-2016,7:30:30 AM,Morning,NA,,,Near
6717,City,67,Cancelled,15-07-2016,11:12:21 PM,Night,NA,,,Near
386,City,68,Cancelled,11-07-2016,8:29:00 AM,Morning,NA,,,Near
528,City,68,Cancelled,11-07-2016,9:50:00 AM,Morning,NA,,,Near
2556,Airport,68,Cancelled,12-07-2016,9:24:00 PM,Night,NA,,,Near
3286,City,68,Cancelled,13-07-2016,11:10:46 AM,Morning,NA,,,Near
5805,City,68,Cancelled,15-07-2016,8:36:49 AM,Morning,NA,,,Near
5911,City,68,Cancelled,15-07-2016,9:53:55 AM,Morning,NA,,,Near
245,City,69,Cancelled,11-07-2016,6:33:00 AM,Morning,NA,,,Near
1532,City,69,Cancelled,12-07-2016,5:54:00 AM,Morning,NA,,,Near
3161,City,69,Cancelled,13-07-2016,9:05:57 AM,Morning,NA,,,Near
3523,Airport,69,Cancelled,13-07-2016,5:47:46 PM,Evening,NA,,,Near
4278,City,69,Cancelled,14-07-2016,6:26:10 AM,Morning,NA,,,Near
5835,City,69,Cancelled,15-07-2016,8:53:49 AM,Morning,NA,,,Near
